1.105810856502539075e+00,1.038787218956561675e+00,1.000318446814934870e+00
1.105440492950626297e+00,1.036716560422498379e+00,1.000328605338004273e+00
1.105053109973216596e+00,1.034658230220578456e+00,1.000339010825798569e+00
1.104648938392065682e+00,1.032612520080506746e+00,1.000349648372437228e+00
1.104228209790975912e+00,1.030579716101905685e+00,1.000360503070938378e+00
1.103791156490631753e+00,1.028560098767766551e+00,1.000371560034217788e+00
1.103338011522786877e+00,1.026553942958777998e+00,1.000382804415166360e+00
1.102869008603805323e+00,1.024561517968498592e+00,1.000394221425817243e+00
1.102384382107560512e+00,1.022583087519340017e+00,1.000405796355618104e+00
1.101884367037698542e+00,1.020618909779330563e+00,1.000417514588820334e+00
1.101369198999272880e+00,1.018669237379627779e+00,1.000429361621003155e+00
1.100839114169760213e+00,1.016734317432750778e+00,1.000441323074746869e+00
1.100294349269465899e+00,1.014814391551505990e+00,1.000453384714474092e+00
1.099735141531333671e+00,1.012909695868579485e+00,1.000465532460474760e+00
1.099161728670169369e+00,1.011020461056771014e+00,1.000477752402135989e+00
1.098574348851295568e+00,1.009146912349844882e+00,1.000490030810393005e+00
1.097973240658649763e+00,1.007289269563976353e+00,1.000502354149423345e+00
1.097358643062345207e+00,1.005447747119771806e+00,1.000514709087601428e+00
1.096730795385709278e+00,1.003622554064840910e+00,1.000527082507735477e+00
1.096089937271818471e+00,1.001813894096902358e+00,1.000539461516606998e+00
1.095436308649548884e+00,1.000021965587405415e+00,1.000551833453832584e+00
