1.887706192113736961e+03,1.887676634734487152e+03,1.887222100063807602e+03,1.888801974544610403e+03
1.887997021473824134e+03,1.888058619529365842e+03,1.887592295231708022e+03,1.889134681351770269e+03
1.888284439182829146e+03,1.888434179433663985e+03,1.887956500661415021e+03,1.889461896192015274e+03
1.888568183019775688e+03,1.888803055007338344e+03,1.888314459076971843e+03,1.889783387114432571e+03
1.888847990087180960e+03,1.889164990215713260e+03,1.888665916045358927e+03,1.890098922819047857e+03
1.889123599826979216e+03,1.889519735234157224e+03,1.889010622803620663e+03,1.890408275557943853e+03
1.889394756743137577e+03,1.889867048964621063e+03,1.889348338796508415e+03,1.890711223747788381e+03
1.889661212839250311e+03,1.890206701272590408e+03,1.889678833932990983e+03,1.891007554301424761e+03
1.889922729780263808e+03,1.890538474953311379e+03,1.890001890571013973e+03,1.891297064688345017e+03
1.890179080788492911e+03,1.890862167438039933e+03,1.890317305240937912e+03,1.891579564733635152e+03
1.890430052285028069e+03,1.891177592250755424e+03,1.890624890118923759e+03,1.891854878166632489e+03
1.890675445288272385e+03,1.891484580227260267e+03,1.890924474261659725e+03,1.892122843930839736e+03
1.890915076581320818e+03,1.891782980508875653e+03,1.891215904615273530e+03,1.892383317266978793e+03
1.891148779661327808e+03,1.892072661322995828e+03,1.891499046810487698e+03,1.892636170581877195e+03
1.891376405483027611e+03,1.892353510563687678e+03,1.891773785757476162e+03,1.892881294115646369e+03
1.891597823009872400e+03,1.892625436185062654e+03,1.892040026052869962e+03,1.893118596420405993e+03
1.891812919585727059e+03,1.892888366420351304e+03,1.892297692212579932e+03,1.893348004663210531e+03
1.892021601139834502e+03,1.893142249840289196e+03,1.892546728743212270e+03,1.893569464766171677e+03
1.892223792238660963e+03,1.893387055262800686e+03,1.892787100065085724e+03,1.893782941396858860e+03
1.892419435996678203e+03,1.893622771527689110e+03,1.893018790299646298e+03,1.893988417821407893e+03
1.892608493859180953e+03,1.893849407148208911e+03,1.893241802933814824e+03,1.894185895632871507e+03
1.892790945269191980e+03,1.894066989851866992e+03,1.893456160373494413e+03,1.894375394367032413e+03
1.892966787230255477e+03,1.894275566022496150e+03,1.893661903398182631e+03,1.894556951017356823e+03
